customer_id,recency_days,frequency,monetary_total,monetary_avg,avg_basket_size,avg_items_per_order,unique_products,preferred_dow,preferred_hour,tenure_days,purchase_velocity,predicted_purchases_90d,prob_alive,clv_90d,segment,segment_label,churned,churn_proba,treatment,converted
12577,35,8,1649.8,5.4810631229235875,3.973421926910299,149.5,258,1,13,700,99.85714285714286,0.5690517105235784,0.9698091522459168,40.572426549584456,3,Loyal Customers,0,0.0,0,0
12578,21,4,4026.4500000000003,23.966964285714287,14.035714285714286,589.5,148,3,15,422,140.0,0.7068219405539352,0.9621715050952643,145.45518837179574,0,At Risk,0,0.0,0,0
12580,247,2,962.9,17.194642857142856,10.071428571428571,282.0,51,2,11,329,329.0,0.2514654156735246,0.7634851804188169,19.490670392716428,0,At Risk,0,0.0,1,0
12582,239,4,1820.4,18.023762376237624,9.712871287128714,245.25,87,1,9,338,112.66666666666667,0.4809673417752065,0.8133227102263766,31.38066570367713,0,At Risk,0,0.0,0,1
12583,3,27,13295.44,30.35488584474886,20.365296803652967,330.3703703703704,140,2,12,730,27.615384615384617,2.9280498909563866,0.9958858916850659,277.47883369499186,3,Loyal Customers,0,0.0,1,1
12584,4,9,2254.15,23.727894736842106,4.347368421052631,45.888888888888886,43,1,13,276,34.0,2.1695547928097954,0.986714801244105,100.42332361374311,0,At Risk,0,0.0,1,0
12585,234,2,1824.1,21.459999999999997,14.905882352941177,633.5,76,3,12,117,117.0,0.3027271481557053,0.6182478614909146,40.8220135945169,2,Lost / Dormant,0,0.0,0,0
12586,17,4,2062.67,21.943297872340427,7.308510638297872,171.75,82,1,10,706,235.0,0.4707621219840807,0.9651747579579004,50.99635312203267,0,At Risk,0,0.0,1,0
12588,39,3,718.78,17.113809523809522,10.285714285714286,144.0,30,4,12,558,279.0,0.42163492352629006,0.9429636394482738,20.00538947884554,0,At Risk,0,0.0,0,0
12589,29,6,3294.91,19.0457225433526,10.063583815028903,290.1666666666667,119,3,11,660,131.8,0.6031686678638296,0.9708483200075315,78.39848115852324,0,At Risk,0,0.0,1,0
12591,317,3,1128.15,17.09318181818182,10.136363636363637,223.0,62,2,10,91,45.5,0.24602072298176741,0.4032461572338756,13.421205908722577,2,Lost / Dormant,1,1.0,1,0
12592,92,4,1723.6399999999999,22.679473684210524,24.55263157894737,466.5,40,3,14,427,142.0,0.462385845253035,0.9201174741215308,18.828527307040506,0,At Risk,0,0.0,1,0
12593,109,3,382.09999999999997,19.104999999999997,10.2,68.0,13,1,9,110,55.0,0.7963663133707418,0.8267852488053089,15.207151626062615,0,At Risk,0,0.0,0,0
12594,38,14,4890.110000000001,25.33735751295337,14.305699481865284,197.21428571428572,77,1,12,608,46.30769230769231,1.702273167853688,0.9843251944383546,122.88514540650795,3,Loyal Customers,0,0.0,1,0
12596,51,2,450.27,18.0108,18.72,234.0,24,0,13,190,190.0,0.5572709404431102,0.8695993699160156,27.37205656332936,0,At Risk,0,0.0,0,0
12597,19,4,3195.22,15.817920792079207,10.96039603960396,553.5,183,6,13,248,82.66666666666667,1.0314975158937716,0.9597756967393843,187.68488740305193,0,At Risk,0,0.0,0,0
12598,10,10,4192.09,21.065778894472363,14.507537688442211,288.7,129,0,12,639,70.44444444444444,1.2339167017977144,0.987686260190515,97.64464761716889,3,Loyal Customers,0,0.0,0,1
12599,29,13,2026.72,16.889333333333333,18.116666666666667,167.23076923076923,46,1,13,548,45.083333333333336,1.74602390456485,0.9853049681416759,44.968434455120885,3,Loyal Customers,0,0.0,1,0
12600,29,21,4448.92,40.08036036036036,12.432432432432432,65.71428571428571,52,4,10,703,34.7,2.277948378695845,0.98971171416068,94.07996550955177,3,Loyal Customers,0,0.0,1,0
12601,190,6,573.26,20.47357142857143,10.142857142857142,47.333333333333336,23,3,10,214,42.4,0.8088180982486436,0.7087018463520757,15.851186528317754,0,At Risk,0,0.0,0,0
12604,79,2,236.18,15.745333333333333,13.333333333333334,100.0,14,2,12,182,182.0,0.5129824287101727,0.8435844376235367,8.878158223081801,0,At Risk,0,0.0,1,1
12605,376,3,1124.95,15.624305555555557,12.791666666666666,307.0,62,1,14,81,40.5,0.16250542800412351,0.29204323232470664,14.660215449906957,2,Lost / Dormant,1,1.0,0,0
12609,78,9,3021.86,18.20397590361446,9.216867469879517,170.0,128,3,12,641,79.875,1.0016844024824256,0.9691650403612713,67.32490315423895,3,Loyal Customers,0,0.0,1,0
12610,23,4,1747.54,17.132745098039216,10.186274509803921,259.75,84,4,13,103,34.0,1.6365282538990973,0.950131767628599,99.2152557359429,0,At Risk,0,0.0,0,0
12613,57,9,6295.07,19.79581761006289,12.99685534591195,459.22222222222223,217,3,14,668,83.125,0.8950960254255391,0.9748172643327426,127.59307026867587,3,Loyal Customers,0,0.0,1,0
12615,2,8,5362.98,20.31431818181818,12.484848484848484,412.0,197,4,14,629,89.57142857142857,0.8980771918314472,0.9835000451738659,124.0281968604872,3,Loyal Customers,0,0.0,0,0
12616,95,3,1023.1,20.06078431372549,9.647058823529411,164.0,31,1,11,293,146.5,0.5740589438474651,0.9046286286849848,36.93292618241605,0,At Risk,0,0.0,1,0
12619,16,9,3085.7,33.540217391304346,38.04347826086956,388.8888888888889,53,4,14,544,67.75,1.2593564701046502,0.9846421194022154,91.39019357908441,0,At Risk,0,0.0,0,0
12620,15,3,1303.41,14.323186813186814,12.956043956043956,393.0,88,4,10,189,94.5,0.950427279309442,0.9446235086427217,70.55487993708603,0,At Risk,0,0.0,0,0
12621,2,35,22525.81,30.564192672998644,18.735413839891454,394.51428571428573,343,3,12,666,19.08823529411765,3.7523185748177843,0.9965970306646756,529.3891713911934,1,Champions,0,0.0,0,0
12623,276,7,3315.84,19.974939759036147,11.728915662650602,278.14285714285717,111,1,11,420,69.66666666666667,0.6015766690014138,0.7166078759740967,37.96079068587947,0,At Risk,0,0.0,1,0
12624,106,2,569.13,15.809166666666666,9.75,175.5,35,2,12,71,71.0,0.5900561823476052,0.7511011184634308,37.030212329523046,0,At Risk,0,0.0,1,0
12625,212,4,4678.88,26.138994413407822,18.335195530726256,820.5,143,3,15,384,127.66666666666667,0.4934020275046722,0.857416975988458,123.29607098247362,0,At Risk,0,0.0,0,0
12626,23,9,5954.48,20.892912280701754,11.985964912280702,379.55555555555554,231,3,11,303,37.5,1.9258849424264575,0.9794010551204508,236.97212142416006,3,Loyal Customers,0,0.0,1,0
12627,11,6,4082.53,18.225580357142857,12.1875,455.0,161,3,15,129,25.4,2.2890710768054507,0.9743141196985191,305.6556696785112,3,Loyal Customers,0,0.0,1,0
12628,4,3,732.46,19.275263157894738,11.710526315789474,148.33333333333334,33,3,9,60,29.5,1.722945573773623,0.9481432340609081,72.74861831325887,0,At Risk,0,0.0,1,0
12629,386,2,1198.22,27.865581395348837,16.58139534883721,356.5,39,4,9,37,37.0,0.11382694188924035,0.2686737201761485,14.100662135806914,2,Lost / Dormant,1,1.0,1,0
12630,10,2,1030.88,16.62709677419355,8.741935483870968,271.0,59,3,10,34,34.0,1.316558926060217,0.8937861171310292,120.14802410540238,0,At Risk,0,0.0,0,0
12631,57,6,3321.57,18.250384615384615,8.807692307692308,267.1666666666667,130,3,13,635,126.8,0.5960805345958964,0.9642423375905164,76.0120590348304,0,At Risk,0,0.0,0,0
12632,521,2,714.88,21.663030303030304,20.87878787878788,344.5,31,2,9,44,44.0,0.061500103735920894,0.1834639877115945,4.70417905460864,2,Lost / Dormant,1,1.0,1,0
12633,59,7,5156.16,17.24468227424749,10.732441471571907,458.42857142857144,219,4,11,466,77.33333333333333,1.0305346167692397,0.9670457375472181,105.63068712797086,3,Loyal Customers,0,0.0,1,0
12635,90,4,2624.41,14.996628571428571,11.04,483.0,158,4,11,367,122.0,0.6695383794739573,0.9328397657365235,86.78825253565915,0,At Risk,0,0.0,1,0
12637,67,12,8142.3099999999995,12.883401898734176,6.761075949367089,356.0833333333333,294,3,15,476,42.81818181818182,1.5347356143787607,0.9662291520362288,224.59105747252386,3,Loyal Customers,0,0.0,0,0
12638,33,2,681.49,14.815,14.282608695652174,328.5,46,6,13,606,606.0,0.2713087709392914,0.8992124821203927,28.11969622980437,0,At Risk,0,0.0,0,0
12639,239,3,1072.37,17.57983606557377,10.245901639344263,208.33333333333334,57,4,12,389,194.5,0.35815483962715833,0.8349490602855789,30.716309416958662,0,At Risk,0,0.0,1,0
12640,24,3,994.58,19.8916,6.02,100.33333333333333,46,0,12,57,28.5,1.532316725483797,0.9259071890442732,50.07999761205034,0,At Risk,0,0.0,1,0
12642,25,3,905.26,20.57409090909091,12.409090909090908,182.0,38,2,9,82,41.0,1.3508865894360884,0.927656132267974,78.06618775516105,0,At Risk,0,0.0,1,0
12643,128,11,7849.42,182.5446511627907,110.74418604651163,432.90909090909093,13,2,12,482,47.8,1.2077214171666806,0.9194976948128349,148.7656230466305,0,At Risk,0,0.0,1,0
12644,130,4,1900.49,17.27718181818182,9.372727272727273,257.75,105,1,10,564,188.0,0.4710071715136302,0.9320710269959878,38.30579736606073,0,At Risk,0,0.0,1,0
12645,34,8,3215.3,21.15328947368421,13.861842105263158,263.375,110,2,12,635,90.0,0.9657778205858144,0.9799645324596535,78.27183120672728,0,At Risk,0,0.0,0,0
12646,5,2,1346.97,29.932666666666666,19.933333333333334,448.5,43,4,12,44,44.0,1.2788653571071427,0.9023066292525566,158.79820694810536,0,At Risk,0,0.0,0,0
12647,22,35,14916.35,28.90765503875969,13.034883720930232,192.17142857142858,239,4,12,672,19.235294117647058,3.609454423463426,0.9919597829761536,314.6562633358833,1,Champions,0,0.0,1,0
12648,155,4,1039.0,17.0327868852459,8.40983606557377,128.25,37,1,10,546,182.0,0.46140763453706946,0.9210211657924665,25.59507639161532,0,At Risk,0,0.0,1,0
12649,107,8,2096.65,18.720089285714288,17.392857142857142,243.5,93,2,14,588,83.71428571428571,0.8007704357264092,0.9538907186033262,48.17739632129525,0,At Risk,0,0.0,0,0
12651,335,4,377.75,12.591666666666667,8.833333333333334,66.25,30,4,12,130,43.333333333333336,0.2531369484678566,0.3582918481774666,4.821429287579874,2,Lost / Dormant,1,1.0,0,0
12652,331,2,891.03,17.8206,10.58,264.5,50,2,15,102,102.0,0.19679560594206744,0.47407340282169524,31.397880293611863,2,Lost / Dormant,1,1.0,1,0
12653,149,3,4160.83,48.38174418604651,19.546511627906977,560.3333333333334,76,3,9,378,188.5,0.44102166563918643,0.8873612836823814,96.52670628228151,0,At Risk,0,0.0,0,0
12654,11,5,529.98,15.58764705882353,7.647058823529412,52.0,30,3,10,284,70.75,0.967213710136553,0.9642658739613263,24.931724209254988,0,At Risk,0,0.0,0,0
12656,17,8,5723.83,23.94907949790795,11.807531380753138,352.75,173,2,9,545,77.42857142857143,1.1213398594597366,0.9827092275419483,154.6410438333026,3,Loyal Customers,0,0.0,1,0
12657,11,4,1427.18,32.43590909090909,23.454545454545453,258.0,34,3,11,67,22.0,1.5825522401787855,0.9411996488834918,139.1575890886468,0,At Risk,0,0.0,1,0
12662,1,20,6374.02,16.51300518134715,9.183937823834198,177.25,162,2,13,617,31.94736842105263,2.4048343823362988,0.9944738298018853,155.82693130305452,3,Loyal Customers,0,0.0,1,0
12663,625,2,185.4,23.175,22.25,89.0,8,1,14,43,43.0,0.039236662930586134,0.13506857283300525,0.6166516446908743,2,Lost / Dormant,1,1.0,0,0
12664,8,11,5420.04,159.41294117647058,43.411764705882355,134.1818181818182,9,1,12,718,71.3,1.226887963999962,0.9890723926405045,119.49787670090484,0,At Risk,0,0.0,1,0
12665,325,3,259.6,18.542857142857144,11.571428571428571,54.0,12,0,15,344,171.5,0.30418174958404964,0.7494962703068184,3.611664765109488,0,At Risk,0,0.0,0,0
12668,12,9,9967.68,18.806943396226416,9.435849056603773,555.6666666666666,262,6,15,665,82.75,1.073580034790368,0.9860738009936149,222.81348400558642,3,Loyal Customers,0,0.0,0,0
12669,151,2,1427.73,14.568673469387756,11.26530612244898,552.0,96,0,10,105,105.0,0.4434659952715195,0.7194632281132535,36.10610864010555,0,At Risk,0,0.0,1,0
12670,10,7,3436.29,31.8175,14.898148148148149,229.85714285714286,70,3,10,656,109.0,0.8564202119887656,0.9821970409391133,90.83659211848129,0,At Risk,0,0.0,1,0
12672,330,2,407.05,19.383333333333333,6.476190476190476,68.0,21,4,9,265,265.0,0.2142190833527914,0.6683742707335402,10.079621069775024,0,At Risk,0,0.0,1,0
12673,5,3,1140.02,15.83361111111111,9.652777777777779,231.66666666666666,67,2,10,396,198.0,0.5882634592758924,0.9511894554540496,33.97639879773148,0,At Risk,0,0.0,1,0
12674,39,4,1844.6,23.349367088607593,14.253164556962025,281.5,51,1,9,169,56.333333333333336,1.209436103000465,0.9436299836240086,103.54314272113398,0,At Risk,0,0.0,1,0
12675,554,2,874.5,7.808035714285714,2.982142857142857,167.0,110,0,16,24,24.0,0.04304947671771046,0.13108463264479983,0.20857474576233967,2,Lost / Dormant,1,1.0,0,0
12676,25,10,2333.09,24.052474226804126,19.11340206185567,185.4,66,4,14,458,50.55555555555556,1.419063840572067,0.9818998139947722,65.84197104378096,0,At Risk,0,0.0,0,0
12677,555,2,359.1,18.900000000000002,9.157894736842104,87.0,12,2,14,111,111.0,0.08360883317499435,0.28707727542256356,3.2800537120509654,2,Lost / Dormant,1,1.0,0,0
12678,42,17,32855.18,89.76825136612023,61.060109289617486,1314.5882352941176,198,3,11,658,40.5,1.6954823258874376,0.9839708633723498,730.3621364011053,1,Champions,0,0.0,0,0
12679,59,4,951.02,21.61409090909091,12.386363636363637,136.25,42,1,12,225,74.33333333333333,0.9671110216564828,0.9355879685295816,15.263070889327587,0,At Risk,0,0.0,1,0
12680,1,4,790.81,16.138979591836733,8.959183673469388,109.75,32,3,12,112,37.0,1.7642625111127521,0.9677197757633663,60.94134214234439,0,At Risk,0,0.0,0,0
12681,15,44,27898.28,19.660521494009867,12.282593375616631,396.1136363636364,458,2,11,711,16.069767441860463,4.5578863972440145,0.9948783233473665,587.9429814320622,1,Champions,0,0.0,1,0
12682,4,51,21693.91,21.93519716885743,11.009100101112235,213.49019607843138,326,1,13,735,14.2,5.034324609141209,0.9973560245227461,457.8740912500552,1,Champions,0,0.0,1,0
12683,4,20,11400.78,21.924576923076923,14.626923076923077,380.3,235,3,15,722,37.578947368421055,1.8743974197891464,0.9932811027428364,257.192405406083,3,Loyal Customers,0,0.0,1,0
12684,8,6,2073.63,21.15948979591837,20.132653061224488,328.8333333333333,59,1,10,205,40.6,1.776204167597432,0.97745007114043,113.9180823407984,0,At Risk,0,0.0,1,0
12685,28,6,2575.08,17.053509933774833,9.980132450331126,251.16666666666666,116,3,10,65,12.6,2.745298704049162,0.9479691354658033,225.6247563986278,3,Loyal Customers,0,0.0,1,0
12689,26,2,1139.61,16.280142857142856,8.885714285714286,311.0,56,0,8,101,101.0,0.8382971074791765,0.8815182879461119,112.27246318640408,0,At Risk,0,0.0,0,0
12691,28,6,1044.4,31.648484848484852,13.272727272727273,73.0,23,4,12,392,78.0,1.076332418526886,0.9724794039074915,39.73332791955965,0,At Risk,0,0.0,0,0
12693,127,7,1415.02,19.653055555555554,7.222222222222222,74.28571428571429,62,0,13,395,65.33333333333333,0.9817868517541289,0.9169461468840919,30.124038593734902,0,At Risk,0,0.0,1,0
12694,70,3,1663.35,20.791874999999997,16.8125,448.3333333333333,68,3,19,350,174.5,0.5500941132046847,0.9242516886501074,41.914599306623124,0,At Risk,0,0.0,0,0
12695,7,7,1371.1200000000001,23.64,7.793103448275862,64.57142857142857,45,4,13,658,109.16666666666667,0.8579699416700542,0.9827059129150879,24.970932661184392,0,At Risk,0,0.0,0,0
12696,435,2,731.91,15.57255319148936,11.936170212765957,280.5,42,4,10,74,74.0,0.11270045290531074,0.30832891558721687,10.41038042974532,2,Lost / Dormant,1,1.0,1,0
12697,29,3,757.59,19.93657894736842,13.236842105263158,167.66666666666666,36,3,15,140,69.5,1.0553839788242505,0.9320145158800397,47.70765851854861,0,At Risk,0,0.0,0,0
12700,8,4,4525.99,17.143901515151516,11.151515151515152,736.0,192,2,9,207,68.66666666666667,1.205932560168491,0.964663181258016,280.98768982669736,3,Loyal Customers,0,0.0,1,1
12701,80,6,2248.41,15.946170212765956,12.170212765957446,286.0,117,1,10,553,110.0,0.7581029470230514,0.9603575604110419,52.09176114845932,0,At Risk,0,0.0,1,0
12703,71,4,898.53,12.836142857142857,8.414285714285715,147.25,55,6,12,613,204.0,0.4871710060610988,0.9520712984816988,12.992490287142942,0,At Risk,0,0.0,1,0
12704,7,8,1740.84,21.49185185185185,12.234567901234568,123.875,63,3,10,162,22.571428571428573,2.38007093466131,0.9800741925066375,113.97945003844403,0,At Risk,0,0.0,0,0
12705,15,13,11114.1,18.837457627118646,12.122033898305085,550.1538461538462,319,4,13,518,42.75,1.7321915458423882,0.9879725081023311,296.0840484040973,3,Loyal Customers,0,0.0,0,0
12708,30,18,4738.1,16.28213058419244,8.553264604810996,138.27777777777777,129,0,10,691,40.1764705882353,1.9843129375562096,0.9887644100247683,104.47505401470028,3,Loyal Customers,0,0.0,1,0
12709,15,33,30247.34,61.72926530612245,28.463265306122448,422.6363636363636,188,2,13,715,21.84375,3.1458165783515484,0.9938851980854381,634.943872506441,1,Champions,0,0.0,0,0
12710,97,3,1023.02,13.824594594594595,11.405405405405405,281.3333333333333,74,6,14,104,51.5,0.85492108578588,0.8415835220245798,32.66272558368134,0,At Risk,0,0.0,1,0
12711,612,2,1213.05,20.91465517241379,13.155172413793103,381.5,55,2,11,65,65.0,0.05040716378541675,0.17530262730444393,7.460891304333211,2,Lost / Dormant,1,1.0,1,0
12712,29,21,6401.66,25.30300395256917,9.110671936758893,109.76190476190476,125,4,11,701,34.6,2.283333491288443,0.9896928552893297,136.96258839558072,3,Loyal Customers,0,0.0,1,0
12714,9,12,12815.710000000001,18.73641812865497,12.723684210526315,725.25,435,4,10,726,65.45454545454545,1.3202601629649962,0.9898140614199407,289.0274728882555,3,Loyal Customers,0,0.0,0,1
12716,4,2,963.49,14.38044776119403,10.492537313432836,351.5,59,4,13,129,129.0,0.8401691007914768,0.9058161639519409,58.45080831876142,0,At Risk,0,0.0,0,0
12717,151,3,1058.91,15.572205882352943,8.75,198.33333333333334,59,4,14,439,219.0,0.404211661799704,0.8950555613424513,33.55884449922138,0,At Risk,0,0.0,1,1
12719,5,2,572.95,15.485135135135137,10.0,185.0,33,6,13,59,59.0,1.1609883813088373,0.9016555408449608,77.4988074091384,0,At Risk,0,0.0,0,1
12720,3,29,7306.67,14.820831643002029,12.705882352941176,216.0,261,2,15,503,17.607142857142858,3.7154071461409637,0.9954232025001964,197.19390801631084,3,Loyal Customers,0,0.0,0,1
12721,32,8,3635.08,15.736277056277055,11.402597402597403,329.25,182,2,12,440,62.285714285714285,1.290659963403872,0.9778224644241966,107.42240558587532,3,Loyal Customers,0,0.0,1,0
12722,85,4,979.63,18.83903846153846,10.865384615384615,141.25,49,2,8,65,21.0,1.2920854931526415,0.8266180649646432,58.32984823448922,0,At Risk,0,0.0,1,0
12723,4,5,707.07,10.398088235294118,6.367647058823529,86.6,52,2,15,61,15.0,1.714989896710688,0.9492095438018943,70.8648390477087,0,At Risk,0,0.0,1,1
12724,5,7,2083.52,17.078032786885245,11.19672131147541,195.14285714285714,93,1,13,530,87.83333333333333,1.0311148095496525,0.9828363276977744,53.25322192537265,0,At Risk,0,0.0,1,0
12725,371,3,2278.56,18.083809523809524,10.301587301587302,432.6666666666667,91,1,13,213,106.0,0.25946400405429093,0.5696174772057615,32.753965749382026,2,Lost / Dormant,0,0.1111111119389534,0,0
12726,28,11,3690.6,21.96785714285714,27.38095238095238,418.1818181818182,62,4,14,595,59.0,1.3913067567832758,0.9846821436641274,91.66623002427283,3,Loyal Customers,0,0.0,1,0
12727,11,10,4905.53,25.41725388601036,14.450777202072539,278.9,131,3,11,644,71.11111111111111,1.106045032568614,0.9861864655316436,115.29412429742621,3,Loyal Customers,0,0.0,1,0
12728,71,5,926.17,16.53875,9.553571428571429,107.0,47,6,13,312,77.75,0.9508531147404311,0.9442752095967996,34.57819951567193,0,At Risk,0,0.0,0,0
12731,24,17,25631.71,65.38701530612245,29.676020408163264,684.2941176470588,136,3,15,624,38.5625,1.9436011840502838,0.9890276888431474,610.5661401278004,1,Champions,0,0.0,1,0
12733,234,4,2424.02,15.538589743589743,5.737179487179487,223.75,116,1,13,455,151.33333333333334,0.43854383415117787,0.862434805919668,37.54169797955047,0,At Risk,0,0.0,1,1
12734,353,3,603.65,33.53611111111111,14.61111111111111,87.66666666666667,16,1,11,39,19.5,0.12983777467778057,0.20624627559361902,6.204269674150809,2,Lost / Dormant,1,1.0,1,0
12735,315,2,689.5699999999999,16.818780487804876,8.853658536585366,181.5,37,3,14,21,21.0,0.15067887898944368,0.29840380462161187,12.457887230713318,2,Lost / Dormant,1,1.0,1,0
12739,99,2,2421.23,28.153837209302324,11.023255813953488,474.0,83,2,14,295,295.0,0.3812662492431554,0.8510826956130367,74.53725995081076,0,At Risk,0,0.0,1,0
12744,56,8,13158.16,39.63301204819277,21.045180722891565,873.375,244,0,10,534,76.14285714285714,0.8091111512879005,0.9670211476663209,378.85421246274353,3,Loyal Customers,0,0.0,0,0
12745,487,3,925.41,40.235217391304346,20.347826086956523,156.0,21,1,10,195,97.5,0.16197735443604355,0.4057622170620117,11.738199602590054,2,Lost / Dormant,1,1.0,0,0
